DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_???,tot_ALLARMATI,tot_ALLARMI CHIUSI,tot_ALLARMI CHIUSI CON AZIONE (CC.XX),tot_ALLARMI GENERATI,tot_ALLARMI GENERATI DA BCS,tot_ALLARMI GENERATI DA INTERPOL,tot_ALLARMI GENERATI DA SDI/NSIS,tot_ALLARMI NON CHIUSI,tot_ALLARMI RILEVANTI,tot_ALTRO,tot_ERRATA SEGNALAZIONE BCS,tot_ERRATA SEGNALAZIONE NSIS,tot_ERRATA SEGNALAZIONE SDI,tot_INAMMISSIBILITA SCHENGEN - ART.24,tot_MANCATO AGGIORNAMENTO SCHENGEN NSIS,tot_MANCATO AGGIORNAMENTO SDI,tot_N/C,tot_NOTIFICA ATTI/PROVV,tot_NULLA A PROCEDERE INT,tot_NULLA A PROCEDERE NSIS,tot_NULLA A PROCEDERE SDI,tot_RESPINTO/A,tot_VIAGGIATORI CON ALLARMI,tot_VIAGGIATORI ENTRATI NEL SISTEMA,tot_VIAGGIATORI INVESTIGATI,tot_VOLI CON ALLARMI,tot_VOLI DISPONIBILI IN INGRESSO AL SISTEMA,tot_VOLI INVESTIGATI (SDI/NSIS - INTERPOL - TSC),"tot_VOLI SOLO VISUALIZZATI, MA NON INVESTIGATI",DEPARTURE_CITY,DEPARTURE_COUNTRY,n_high_risk,n_medium_risk,tot_entries,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,alert_rate_AFG,alert_rate_AGO,alert_rate_doc_VISTO,alert_rate_doc_PERMESSO DI SOGGIORNO,alert_rate_doc_PASSAPORTO,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
RAK,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,146.0,0.0,3.0,1.0,0.0,MARRAKECH,MAROCCO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→BLQ,0,-0.15048329209982259,0,1.5097799096522573,0,,0,0,0
RAK,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,3.0,0.0,1.0,MARRAKECH,MAROCCO,0.0,0.0,5.0,7.0,4.0,5.0,0.5714285714285714,0.5714285714285714,1.4,0.5714285714285714,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,RAK→CIA,1,0.00013711162794682874,0,3.2352258444051616,1,,0,2,1
RAK,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,470.0,0.0,2.0,1.0,0.0,0.0,MARRAKECH,MAROCCO,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RAK→FCO,0,-0.1325404938816201,1,5.704357962684097,0,,0,1,0
RAK,MXP,0.0,0.0,79.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,1.0,3.0,5.0,4.0,MARRAKECH,MAROCCO,0.0,0.0,18.0,18.0,1.0,9.0,0.05555555555555555,0.05555555555555555,1.0,0.0625,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,RAK→MXP,0,-0.08000746612945175,0,1.1312764851437538,0,,0,0,0
RAK,NAP,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,178.0,194.0,1.0,1.0,1.0,0.0,MARRAKECH,MAROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→NAP,0,-0.11868816915968455,0,1.226699196538053,0,,0,0,0
RAK,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,MARRAKECH,MAROCCO,0.0,0.0,5.0,5.0,2.0,3.0,0.4,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,RAK→PSA,0,-0.08405950389444505,0,1.5422510930314597,0,,0,0,0
RAK,TRN,0.0,0.0,29.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,0.0,1.0,2.0,MARRAKECH,MAROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→TRN,0,-0.1149603683444489,0,1.497146397589582,0,,0,0,0
RAK,TSF,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,25.0,0.0,198.0,1.0,1.0,1.0,2.0,MARRAKECH,MAROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→TSF,0,-0.09456245561604354,0,1.622503538049258,0,,0,0,0
RBA,CIA,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,361.0,0.0,0.0,0.0,0.0,RABAT,MAROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBA→CIA,0,-0.1380419728476041,0,1.767117904398129,0,,0,0,0
REC,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REC→MXP,0,-0.17124599878673497,0,1.0003759171172946,0,,0,0,0
RMF,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MARSA ALAM,EGITTO,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,RMF→BGY,0,-0.13471464133044503,0,2.2039004134051026,0,,0,0,0
RMF,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RMF→BLQ,0,-0.17342804381981702,0,1.0019036071788396,0,,0,0,0
RMF,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,1.0,0.0,0.0,0.0,MARSA ALAM,EGITTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMF→FCO,0,-0.17606565453936146,0,2.390361778440645,0,,0,0,0
RMF,MXP,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,303.0,0.0,0.0,1.0,0.0,0.0,MARSA ALAM,EGITTO,0.0,0.0,27.0,26.0,12.0,10.0,0.46153846153846156,0.46153846153846156,0.9629629629629629,0.46153846153846156,0.0,0.0,0.5,0.0,0.5555555555555556,0.0,0.42857142857142855,0.0,0.2857142857142857,RMF→MXP,0,-0.09143191051013727,0,1.1746813683847503,0,,0,0,0
RMF,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,MARSA ALAM,EGITTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMF→NAP,0,-0.1700322230111549,0,1.6727004710505242,0,,0,0,0
RMF,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,MARSA ALAM,EGITTO,0.0,0.0,6.0,9.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,RMF→VRN,0,-0.1420419281099355,0,1.520871664581183,0,,0,0,0
RMO,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RMO→BGY,0,-0.14773019155572437,0,1.0540589285526167,0,,0,0,0
RMO,BLQ,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,381.0,0.0,1.0,1.0,0.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,6.0,6.0,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,RMO→BLQ,0,-0.12040660334710912,0,1.21071059285161,0,,0,0,0
RMO,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,2.0,1.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,RMO→FCO,0,-0.14108321710399174,0,1.3841566869091522,0,,0,0,0
RMO,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→LIN,0,-0.1847117468758978,0,0.9960913141444406,0,,0,0,0
RMO,MXP,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,RMO→MXP,0,-0.09459767267254054,0,1.2782997098720723,0,,0,0,0
RMO,PMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RMO→PMF,0,-0.13748940414527883,0,1.167280018323107,0,,0,0,0
RMO,VCE,0.0,0.0,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,179.0,1.0,0.0,2.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→VCE,0,-0.12954561120526553,0,1.2720865264555932,0,,0,0,0
RMO,VRN,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMO→VRN,0,-0.13490338000666163,1,17701007319.911953,0,,0,1,0
RUH,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIYADH,ARABIA SAUDITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→CIA,0,-0.18964232528296604,0,0.996456232691523,0,,0,0,0
RUH,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,253.0,460.0,1.0,3.0,4.0,1.0,RIYADH,ARABIA SAUDITA,0.0,0.0,27.0,24.0,4.0,13.0,0.16666666666666666,0.16666666666666666,0.8888888888888888,0.047619047619047616,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.125,0.0,RUH→FCO,0,-0.05085368462840911,0,1.2843022261045494,0,,0,0,0
RUH,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIYADH,ARABIA SAUDITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→LIN,0,-0.18964232528296604,0,0.996456232691523,0,,0,0,0
RUH,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,RUH→MXP,0,-0.18198256382982259,0,1.3566911300177193,0,,0,0,0
RUH,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RUH→NAP,0,-0.17124599878673497,0,1.0003759171172946,0,,0,0,0
RUH,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RIYADH,ARABIA SAUDITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUH→PSA,0,-0.18387278293180803,0,1.006921332908051,0,,0,0,0
RUH,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,RIYADH,ARABIA SAUDITA,0.0,0.0,2.0,2.0,5.0,2.0,2.5,1.0,1.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,RUH→VCE,0,-0.057738710489202205,0,1.5369340177712931,0,,0,0,0
SAW,BGY,0.0,0.0,36.0,1.0,0.0,0.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,48.0,1405.0,1008.0,8.0,1.0,2.0,4.0,ISTANBUL,TURCHIA,0.0,0.0,147.0,153.0,78.0,83.0,0.5098039215686274,0.5098039215686274,1.0408163265306123,0.46153846153846156,0.7297297297297297,0.0,1.0,0.37037037037037035,0.6666666666666666,0.23076923076923078,0.24615384615384617,0.18461538461538463,0.15384615384615385,SAW→BGY,1,0.0022658331186159453,0,1.3575679912843408,0,,0,1,0
SAW,BLQ,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,677.0,712.0,5.0,4.0,2.0,1.0,ISTANBUL,TURCHIA,0.0,0.0,65.0,65.0,30.0,33.0,0.46153846153846156,0.46153846153846156,1.0,0.5952380952380952,0.3333333333333333,0.0,0.38461538461538464,0.21428571428571427,1.1666666666666667,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.058823529411764705,SAW→BLQ,0,-0.06377512767303145,0,1.0723138109630996,0,,0,0,0
SAW,FCO,0.0,0.0,28.0,0.0,0.0,0.0,0.0,44.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,984.0,864.0,8.0,7.0,3.0,6.0,ISTANBUL,TURCHIA,0.0,0.0,128.0,129.0,56.0,78.0,0.43410852713178294,0.43410852713178294,1.0078125,0.4657534246575342,0.425531914893617,0.0,0.29411764705882354,0.28,0.47368421052631576,0.16071428571428573,0.19642857142857142,0.125,0.21428571428571427,SAW→FCO,0,-0.023398105262754765,0,1.6053407352537026,0,,0,0,0
SAW,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,184.0,156.0,1.0,2.0,0.0,0.0,ISTANBUL,TURCHIA,0.0,0.0,31.0,32.0,2.0,14.0,0.0625,0.0625,1.032258064516129,0.2,0.037037037037037035,0.0,1.0,0.0625,0.0,0.3,0.2,0.3,0.1,SAW→VCE,0,-0.11009963624885111,0,1.1439071604423101,0,,0,0,0
SCL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SCL→MXP,0,-0.16398238016897076,0,1.0071364696991716,0,,0,0,0
SDU,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SDU→MXP,0,-0.1930279056121047,0,1.0,0,,0,0,0
SGN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SGN→FCO,0,-0.17342804381981702,0,1.0019036071788396,0,,0,0,0
SGN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SGN→MXP,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
SHJ,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,26.0,189.0,148.0,0.0,1.0,1.0,4.0,SHARJAH,EMIRATI ARABI UNITI,0.0,0.0,54.0,56.0,5.0,15.0,0.08928571428571429,0.08928571428571429,1.037037037037037,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,SHJ→BGY,0,-0.05003723747119021,0,2.0379104541404196,0,,0,0,0
SID,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,SAL,CAPO VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→FCO,0,-0.17733066561796706,0,1.86576616880066,0,,0,0,0
SID,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,2.0,0.0,0.0,SAL,CAPO VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→MXP,0,-0.16602874566598658,0,1.5130886525941283,0,,0,0,0
SID,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SAL,CAPO VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SID→VRN,0,-0.18429293683585046,0,1.3526823552152512,0,,0,0,0
SIN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,171.0,185.0,0.0,0.0,0.0,1.0,SINGAPORE,SINGAPORE,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,SIN→FCO,0,-0.07320013911600964,0,1.5969910707732669,0,,0,0,0
SIN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,725.0,686.0,2.0,0.0,2.0,3.0,SINGAPORE,SINGAPORE,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SIN→MXP,0,-0.056383661946440844,0,1.3012937446395358,0,,0,0,0
SJJ,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJJ→FCO,0,-0.1930279056121047,0,1.0,0,,0,0,0
SKG,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SKG→BLQ,0,-0.13143847028730682,0,1.119597303059396,0,,0,0,0
SKG,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SKG→FCO,0,-0.17074929636060304,0,1.0185482931081709,0,,0,0,0
SKP,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,6.0,1.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,SKP→BLQ,0,-0.15682763915474007,0,3.2827148239131034,0,,0,0,0
